id,name,description_en,manufacturer,part_number,price,currency,price_usd,us_rrp_usd,price_ratio,in_stock,url,category_group,subcategory,subcategory_description
149983,כרטיס מסך Gainward GeForce RTX 5080 Phoenix 16GB GDDR7,Gainward GeForce RTX 5080 Phoenix 16GB GDDR7,Gainward,,5220,ILS,1686.06,0,,True,https://www.ivory.co.il/catalog.php?id=149983,Graphics,nvidia-gpus,NVIDIA GPUs
74171,כרטיס מסך SAPPHIRE PULSE AMD Radeon RX 7600 8GB GDDR6,SAPPHIRE PULSE AMD Radeon RX 7600 8GB GDDR6,SAPPHIRE,RX 7600,1320,ILS,426.36,269,1.58,True,https://www.ivory.co.il/catalog.php?id=74171,Graphics,amd-gpus,AMD GPUs
76976,כרטיס מסך SAPPHIRE NITRO+ AMD Radeon RX 7700 XT 12GB GDDR6,SAPPHIRE NITRO+ AMD Radeon RX 7700 XT 12GB GDDR6,SAPPHIRE,RX 7700 XT,2250,ILS,726.75,449,1.62,True,https://www.ivory.co.il/catalog.php?id=76976,Graphics,amd-gpus,AMD GPUs
124401,כרטיס מסך SAPPHIRE NITRO+ AMD Radeon RX 9070 XT OC 16GB GDDR6,SAPPHIRE NITRO+ AMD Radeon RX 9070 XT OC 16GB GDDR6,SAPPHIRE,RX 9070 XT OC,3850,ILS,1243.55,999,1.24,True,https://www.ivory.co.il/catalog.php?id=124401,Graphics,amd-gpus,AMD GPUs
124410,כרטיס מסך SAPPHIRE NITRO+ AMD Radeon RX 9070 OC 16GB GDDR6,SAPPHIRE NITRO+ AMD Radeon RX 9070 OC 16GB GDDR6,SAPPHIRE,RX 9070 OC,3250,ILS,1049.75,949,1.11,True,https://www.ivory.co.il/catalog.php?id=124410,Graphics,amd-gpus,AMD GPUs
124404,כרטיס מסך SAPPHIRE PURE AMD Radeon RX 9070 XT OC 16GB GDDR6,SAPPHIRE PURE AMD Radeon RX 9070 XT OC 16GB GDDR6,SAPPHIRE,RX 9070 XT OC,3890,ILS,1256.47,999,1.26,True,https://www.ivory.co.il/catalog.php?id=124404,Graphics,amd-gpus,AMD GPUs
124413,כרטיס מסך SAPPHIRE PURE AMD Radeon RX 9070 OC 16GB GDDR6,SAPPHIRE PURE AMD Radeon RX 9070 OC 16GB GDDR6 Graphics Card,SAPPHIRE,RX 9070 OC,3190,ILS,1030.37,949,1.09,True,https://www.ivory.co.il/catalog.php?id=124413,Graphics,amd-gpus,AMD GPUs
124407,כרטיס מסך SAPPHIRE PULSE AMD Radeon RX 9070 XT 16GB GDDR6,SAPPHIRE PULSE AMD Radeon RX 9070 XT 16GB GDDR6 Graphics Card,SAPPHIRE,RX 9070 XT,3590,ILS,1159.57,949,1.22,True,https://www.ivory.co.il/catalog.php?id=124407,Graphics,amd-gpus,AMD GPUs
124416,כרטיס מסך SAPPHIRE PULSE AMD Radeon RX 9070 16GB GDDR6,SAPPHIRE PULSE AMD Radeon RX 9070 16GB GDDR6 Graphics Card,SAPPHIRE,RX 9070,2990,ILS,965.77,899,1.07,True,https://www.ivory.co.il/catalog.php?id=124416,Graphics,amd-gpus,AMD GPUs
133686,כרטיס מסך SAPPHIRE PURE AMD Radeon RX 9060 XT OC 16GB GDDR6,SAPPHIRE PURE AMD Radeon RX 9060 XT OC 16GB GDDR6 Graphics Card,SAPPHIRE,RX 9060 XT OC,1990,ILS,642.77,799,0.8,True,https://www.ivory.co.il/catalog.php?id=133686,Graphics,amd-gpus,AMD GPUs
133689,כרטיס מסך SAPPHIRE PULSE AMD Radeon RX 9060 XT OC 16GB GDDR6,SAPPHIRE PULSE AMD Radeon RX 9060 XT OC 16GB GDDR6 Graphics Card,SAPPHIRE,RX 9060 XT OC,1860,ILS,600.78,799,0.75,True,https://www.ivory.co.il/catalog.php?id=133689,Graphics,amd-gpus,AMD GPUs
133692,כרטיס מסך SAPPHIRE PULSE AMD Radeon RX 9060 XT OC 8GB GDDR6,SAPPHIRE PULSE AMD Radeon RX 9060 XT OC 8GB GDDR6 Graphics Card,SAPPHIRE,,1620,ILS,523.26,0,,True,https://www.ivory.co.il/catalog.php?id=133692,Graphics,amd-gpus,AMD GPUs
136491,כרטיס מסך SAPPHIRE NITRO+ AMD Radeon RX 9060 XT OC 16GB GDDR6,SAPPHIRE NITRO+ AMD Radeon RX 9060 XT OC 16GB GDDR6 Graphics Card,SAPPHIRE,,1930,ILS,623.39,0,,True,https://www.ivory.co.il/catalog.php?id=136491,Graphics,amd-gpus,AMD GPUs
147157,כרטיס מסך SAPPHIRE PULSE AMD Radeon RX 9060 XT 8GB GDDR6,SAPPHIRE PULSE AMD Radeon RX 9060 XT 8GB GDDR6 Graphics Card,SAPPHIRE,,1620,ILS,523.26,0,,True,https://www.ivory.co.il/catalog.php?id=147157,Graphics,amd-gpus,AMD GPUs
133209,ספק כוח למחשב מודולרי Corsair RM1000e 80 PLUS Gold 1000W,Corsair RM1000e 80 PLUS Gold 1000W Modular Power Supply,Corsair,RM1000e,740,ILS,239.02,160,1.49,True,https://www.ivory.co.il/catalog.php?id=133209,Power,power-supplies-psus,Power Supplies (PSUs)
86640,ספק כוח למחשב Corsair CX650 80 PLUS Bronze 650W,Corsair CX650 80 PLUS Bronze 650W Power Supply,Corsair,CX650,295,ILS,95.28,70,1.36,True,https://www.ivory.co.il/catalog.php?id=86640,Power,power-supplies-psus,Power Supplies (PSUs)
127689,ספק כוח למחשב מודולרי Corsair RM750e 80 PLUS Gold 750W,Corsair RM750e 80 PLUS Gold 750W Modular Power Supply,Corsair,RM750e,535,ILS,172.81,110,1.57,True,https://www.ivory.co.il/catalog.php?id=127689,Power,power-supplies-psus,Power Supplies (PSUs)
113511,ספק כוח למחשב Corsair CX550 80 PLUS Bronze 550W,Corsair CX550 80 PLUS Bronze 550W Power Supply,Corsair,CX550,279,ILS,90.12,60,1.5,True,https://www.ivory.co.il/catalog.php?id=113511,Power,power-supplies-psus,Power Supplies (PSUs)
130938,ספק כוח למחשב מודולרי Corsair RM850e 80 PLUS Gold 850W,Corsair RM850e 80 PLUS Gold 850W Modular Power Supply,Corsair,RM850e,665,ILS,214.8,130,1.65,True,https://www.ivory.co.il/catalog.php?id=130938,Power,power-supplies-psus,Power Supplies (PSUs)
11279,בודק ספקי כח Thermaltake DR Power II AC0015,Thermaltake DR Power II PSU Tester,Thermaltake,AC0015,95,ILS,30.69,35,0.88,True,https://www.ivory.co.il/catalog.php?id=11279,Power,power-supplies-psus,Power Supplies (PSUs)
150451,ספק כוח מודולרי 1500W בצבע שחור – CORSAIR HX1500i – נצילות Cybenetics Platinum,Corsair HX1500i 1500W Modular Power Supply - Black - Cybenetics Platinum Efficiency,Corsair,HX1500i,1499,ILS,484.18,440,1.1,True,https://www.ivory.co.il/catalog.php?id=150451,Power,power-supplies-psus,Power Supplies (PSUs)
150445,ספק כוח מודולרי 1500W בצבע שחור – CORSAIR HX1500i SHIFT – נצילות Cybenetics Platinum,Corsair HX1500i SHIFT 1500W Modular Power Supply - Black - Cybenetics Platinum Efficiency,Corsair,HX1500i SHIFT,1390,ILS,448.97,470,0.96,True,https://www.ivory.co.il/catalog.php?id=150445,Power,power-supplies-psus,Power Supplies (PSUs)
86643,ספק כוח למחשב Corsair CX750 80 PLUS Bronze 750W,Corsair CX750 750W 80 PLUS Bronze Power Supply,Corsair,CX750,325,ILS,104.98,80,1.31,True,https://www.ivory.co.il/catalog.php?id=86643,Power,power-supplies-psus,Power Supplies (PSUs)
40326,ספק כוח למחשב FSP H3-450 Hyper 80+ Pro 450W,FSP H3-450 Hyper 450W 80+ Pro Power Supply,FSP,H3-450,275,ILS,88.83,45,1.97,True,https://www.ivory.co.il/catalog.php?id=40326,Power,power-supplies-psus,Power Supplies (PSUs)
32776,ספק כוח למחשב Seasonic S12III 80+ Bronze 500W,Seasonic S12III 80+ Bronze 500W PC Power Supply,Seasonic,S12III 500W,275,ILS,88.83,50,1.78,True,https://www.ivory.co.il/catalog.php?id=32776,Power,power-supplies-psus,Power Supplies (PSUs)
71789,ספק כוח למחשב FSP 450W 80Plus,FSP 450W 80Plus PC Power Supply,FSP,,275,ILS,88.83,40,2.22,True,https://www.ivory.co.il/catalog.php?id=71789,Power,power-supplies-psus,Power Supplies (PSUs)
135948,ספק כוח למחשב מודולרי Corsair RM650e 80 PLUS Gold 650W,Corsair RM650e 80 PLUS Gold 650W Modular PC Power Supply,Corsair,RM650e,399,ILS,128.88,90,1.43,True,https://www.ivory.co.il/catalog.php?id=135948,Power,power-supplies-psus,Power Supplies (PSUs)
150439,ספק כוח מודולרי 1000W בצבע שחור – CORSAIR HX1000i SHIFT – נצילות Cybenetics Platinum,Corsair HX1000i SHIFT 1000W Modular PC Power Supply - Cybenetics Platinum,Corsair,HX1000i SHIFT,1095,ILS,353.69,330,1.07,True,https://www.ivory.co.il/catalog.php?id=150439,Power,power-supplies-psus,Power Supplies (PSUs)
115887,ספק כוח למחשב מודולרי Razer Katana Chroma 80 PLUS Platinum 1200W,Razer Katana Chroma 80 PLUS Platinum 1200W Modular PC Power Supply,Razer,Katana Chroma 1200W,1390,ILS,448.97,300,1.5,True,https://www.ivory.co.il/catalog.php?id=115887,Power,power-supplies-psus,Power Supplies (PSUs)
150448,ספק כוח מודולרי 1200W בצבע שחור – CORSAIR HX1200i – נצילות Cybenetics Platinum,Corsair HX1200i 1200W Modular Power Supply - Black - Cybenetics Platinum Efficiency,Corsair,HX1200i,1375,ILS,444.12,430,1.03,True,https://www.ivory.co.il/catalog.php?id=150448,Power,power-supplies-psus,Power Supplies (PSUs)
136245,ספק כוח למחשב מודולרי FSP Hydro PTM PRO 80 PLUS Platinum 1200W,FSP Hydro PTM PRO 1200W Modular Power Supply - 80 PLUS Platinum,FSP,Hydro PTM PRO 1200W,1350,ILS,436.05,230,1.9,True,https://www.ivory.co.il/catalog.php?id=136245,Power,power-supplies-psus,Power Supplies (PSUs)
136266,ספק כוח למחשב 850W בצבע שחור – FSP VITA GD – נצילות 80 PLUS GOLD,FSP VITA GD 850W Power Supply - Black - 80 PLUS GOLD Efficiency,FSP,VITA GD 850W,535,ILS,172.81,90,1.92,True,https://www.ivory.co.il/catalog.php?id=136266,Power,power-supplies-psus,Power Supplies (PSUs)
32777,ספק כוח למחשב Seasonic S12III 80+ Bronze 550W,Seasonic S12III 550W Power Supply - 80+ Bronze,Seasonic,S12III 550W,325,ILS,104.98,60,1.75,True,https://www.ivory.co.il/catalog.php?id=32777,Power,power-supplies-psus,Power Supplies (PSUs)
32778,ספק כוח למחשב Seasonic S12III 80+ Bronze 650W,Seasonic S12III 650W Power Supply - 80+ Bronze,Seasonic,S12III 650W,349,ILS,112.73,70,1.61,True,https://www.ivory.co.il/catalog.php?id=32778,Power,power-supplies-psus,Power Supplies (PSUs)
71780,ספק כוח למחשב FSP H3-550 Hyper 80+ Pro 550W,FSP H3-550 Hyper 80+ Pro 550W Power Supply,FSP,H3-550,325,ILS,104.98,50,2.1,True,https://www.ivory.co.il/catalog.php?id=71780,Power,power-supplies-psus,Power Supplies (PSUs)
71786,ספק כוח למחשב FSP H3-650 Hyper 80+ Pro 650W,FSP H3-650 Hyper 80+ Pro 650W Power Supply,FSP,H3-650,370,ILS,119.51,60,1.99,True,https://www.ivory.co.il/catalog.php?id=71786,Power,power-supplies-psus,Power Supplies (PSUs)
71552,ספק כוח למחשב מודולרי Corsair HX1000i 80 Plus Platinum 1000W,Corsair HX1000i 80 Plus Platinum 1000W Modular Power Supply,Corsair,HX1000i,1179,ILS,380.82,280,1.36,True,https://www.ivory.co.il/catalog.php?id=71552,Power,power-supplies-psus,Power Supplies (PSUs)
82095,ספק כוח למחשב Corsair RM1200x SHIFT 80 PLUS Gold 1200W,Corsair RM1200x SHIFT 80 PLUS Gold 1200W Power Supply,Corsair,RM1200x SHIFT,1205,ILS,389.22,240,1.62,True,https://www.ivory.co.il/catalog.php?id=82095,Power,power-supplies-psus,Power Supplies (PSUs)
81693,ספק כוח למחשב FSP Hydro K PRO 750W,FSP Hydro K PRO 750W Power Supply,FSP,Hydro K PRO 750W,415,ILS,134.05,80,1.68,True,https://www.ivory.co.il/catalog.php?id=81693,Power,power-supplies-psus,Power Supplies (PSUs)
135828,ספק כוח למחשב מודולרי Corsair RM1200e 80 PLUS Gold 1200W,,,,990,ILS,319.77,170,1.88,True,https://www.ivory.co.il/catalog.php?id=135828,Power,power-supplies-psus,Power Supplies (PSUs)
135837,ספק כוח למחשב מודולרי Corsair RM750e 80 PLUS Gold 750W - צבע לבן,,,,585,ILS,188.96,120,1.57,True,https://www.ivory.co.il/catalog.php?id=135837,Power,power-supplies-psus,Power Supplies (PSUs)
136239,ספק כוח למחשב מודולרי FSP Hydro PTM PRO 80 PLUS Platinum 1650W,,,,1650,ILS,532.95,400,1.33,True,https://www.ivory.co.il/catalog.php?id=136239,Power,power-supplies-psus,Power Supplies (PSUs)
136272,ספק כוח למחשב FSP Hydro PRO 80 Plus Bronze 800W – תואם ATX 3.0 ו-GEN 5,,,,445,ILS,143.74,100,1.44,True,https://www.ivory.co.il/catalog.php?id=136272,Power,power-supplies-psus,Power Supplies (PSUs)
136242,ספק כוח למחשב מודולרי 1200W בצבע לבן – FSP Hydro PTM X PRO ATX3.0(PCIe5.0) – נצילות 80 PLUS Platinum,,,,1350,ILS,436.05,350,1.25,True,https://www.ivory.co.il/catalog.php?id=136242,Power,power-supplies-psus,Power Supplies (PSUs)
136251,ספק כוח למחשב מודולרי 1000W בצבע שחור – FSP VITA GM – נצילות 80 PLUS GOLD,"1000W Modular Power Supply, Black, 80 PLUS GOLD",FSP,VITA GM,890,ILS,287.47,150,1.92,True,https://www.ivory.co.il/catalog.php?id=136251,Power,power-supplies-psus,Power Supplies (PSUs)
136254,ספק כוח למחשב מודולרי 850W בצבע לבן – FSP VITA GM – נצילות 80 PLUS GOLD,"850W Modular Power Supply, White, 80 PLUS GOLD",FSP,VITA GM,790,ILS,255.17,130,1.96,True,https://www.ivory.co.il/catalog.php?id=136254,Power,power-supplies-psus,Power Supplies (PSUs)
136257,ספק כוח למחשב מודולרי 850W בצבע שחור – FSP VITA GM – נצילות 80 PLUS GOLD,"850W Modular Power Supply, Black, 80 PLUS GOLD",FSP,VITA GM,770,ILS,248.71,120,2.07,True,https://www.ivory.co.il/catalog.php?id=136257,Power,power-supplies-psus,Power Supplies (PSUs)
136260,ספק כוח למחשב מודולרי 750W בצבע לבן – FSP VITA GM – נצילות 80 PLUS GOLD,"750W Modular Power Supply, White, 80 PLUS GOLD",FSP,VITA GM,580,ILS,187.34,110,1.7,True,https://www.ivory.co.il/catalog.php?id=136260,Power,power-supplies-psus,Power Supplies (PSUs)
136263,ספק כוח למחשב מודולרי 750W בצבע שחור – FSP VITA GM – נצילות 80 PLUS GOLD,"750W Modular Power Supply, Black, 80 PLUS GOLD",FSP,VITA GM,580,ILS,187.34,100,1.87,True,https://www.ivory.co.il/catalog.php?id=136263,Power,power-supplies-psus,Power Supplies (PSUs)
136269,ספק כוח למחשב 750W בצבע שחור – FSP VITA GD – נצילות 80 PLUS GOLD,750W Black Power Supply - FSP VITA GD - 80 PLUS GOLD Efficiency,FSP,VITA GD 750W,499,ILS,161.18,95,1.7,True,https://www.ivory.co.il/catalog.php?id=136269,Power,power-supplies-psus,Power Supplies (PSUs)
138210,ספק כוח למחשב מודולרי FSP Hydro PTM PRO 80 PLUS Platinum 850W,Modular Power Supply - FSP Hydro PTM PRO 80 PLUS Platinum 850W,FSP,Hydro PTM PRO 850W,750,ILS,242.25,180,1.35,True,https://www.ivory.co.il/catalog.php?id=138210,Power,power-supplies-psus,Power Supplies (PSUs)
140189,ספק כוח למחשב מודולרי FSP Hydro G PRO(ATX3.1) – הספק 1000W – צבע לבן – נצילות GOLD,Modular Power Supply - FSP Hydro G PRO (ATX3.1) - 1000W - White - GOLD Efficiency,FSP,Hydro G PRO 1000W (ATX3.1),850,ILS,274.55,200,1.37,True,https://www.ivory.co.il/catalog.php?id=140189,Power,power-supplies-psus,Power Supplies (PSUs)
150442,ספק כוח מודולרי 1200W בצבע שחור – CORSAIR HX1200i SHIFT – נצילות Cybenetics Platinum,Modular Power Supply 1200W Black - CORSAIR HX1200i SHIFT - Cybenetics Platinum Efficiency,CORSAIR,HX1200i SHIFT,1249,ILS,403.43,400,1.01,True,https://www.ivory.co.il/catalog.php?id=150442,Power,power-supplies-psus,Power Supplies (PSUs)
109930,מאוורר למעבד עם צג טמפרטורה Ivory Gaming X220 Display ARGB בצבע שחור,"CPU cooler with temperature display, Ivory Gaming X220 Display ARGB, black color",Ivory Gaming,X220 Display ARGB,115,ILS,37.15,60,0.62,True,https://www.ivory.co.il/catalog.php?id=109930,Cooling,cpu-coolers,CPU Coolers
118376,מאוורר למעבד Ivory Gaming X150 RGB - צבע לבן,CPU cooler Ivory Gaming X150 RGB - white color,Ivory Gaming,X150 RGB,135,ILS,43.61,45,0.97,True,https://www.ivory.co.il/catalog.php?id=118376,Cooling,cpu-coolers,CPU Coolers
95109,מאוורר למעבד Jonsbo CR-1000 EVO White ARGB,CPU cooler Jonsbo CR-1000 EVO White ARGB,Jonsbo,CR-1000 EVO White ARGB,135,ILS,43.61,35,1.25,True,https://www.ivory.co.il/catalog.php?id=95109,Cooling,cpu-coolers,CPU Coolers
68093,מאוורר למעבד Ivory Hardware A3,CPU cooler Ivory Hardware A3,Ivory Hardware,A3,65,ILS,21.0,15,1.4,True,https://www.ivory.co.il/catalog.php?id=68093,Cooling,cpu-coolers,CPU Coolers
31784,מאוורר למעבד Noctua NH-D15 chromax.black,CPU cooler Noctua NH-D15 chromax.black,Noctua,NH-D15 chromax.black,459,ILS,148.26,120,1.24,True,https://www.ivory.co.il/catalog.php?id=31784,Cooling,cpu-coolers,CPU Coolers
14180,מאוורר למעבד Noctua NH-D15,Noctua NH-D15 CPU Cooler,Noctua,NH-D15,415,ILS,134.05,110,1.22,True,https://www.ivory.co.il/catalog.php?id=14180,Cooling,cpu-coolers,CPU Coolers
36992,מאוורר למעבד Noctua NH-D15S Chromax.Black,Noctua NH-D15S Chromax.Black CPU Cooler,Noctua,NH-D15S Chromax.Black,399,ILS,128.88,120,1.07,True,https://www.ivory.co.il/catalog.php?id=36992,Cooling,cpu-coolers,CPU Coolers
40030,מאוורר למעבד Be Quiet! Pure Rock Slim 2 BK030,Be Quiet! Pure Rock Slim 2 CPU Cooler,Be Quiet!,BK030,149,ILS,48.13,25,1.93,True,https://www.ivory.co.il/catalog.php?id=40030,Cooling,cpu-coolers,CPU Coolers
42676,מאוורר למעבד Noctua NH-U12A Chromax Black,Noctua NH-U12A Chromax Black CPU Cooler,Noctua,NH-U12A Chromax Black,490,ILS,158.27,120,1.32,True,https://www.ivory.co.il/catalog.php?id=42676,Cooling,cpu-coolers,CPU Coolers
43156,מאוורר למעבד Intel Laminar RM1,Intel Laminar RM1 CPU Cooler,Intel,Laminar RM1,70,ILS,22.61,20,1.13,True,https://www.ivory.co.il/catalog.php?id=43156,Cooling,cpu-coolers,CPU Coolers
70385,מאוורר למעבד Arctic Alpine 17 CO 1700/1851,CPU Cooler Arctic Alpine 17 CO 1700/1851,Arctic,Alpine 17 CO,55,ILS,17.77,15,1.18,True,https://www.ivory.co.il/catalog.php?id=70385,Cooling,cpu-coolers,CPU Coolers
84984,מאוורר למעבד Noctua NH-D9L chromax.black,CPU Cooler Noctua NH-D9L chromax.black,Noctua,NH-D9L chromax.black,310,ILS,100.13,70,1.43,True,https://www.ivory.co.il/catalog.php?id=84984,Cooling,cpu-coolers,CPU Coolers
89652,מאוורר למעבד Arctic Freezer 36 (Black) - בצבע שחור,CPU Cooler Arctic Freezer 36 (Black) - Black color,Arctic,Freezer 36 (Black),169,ILS,54.59,40,1.36,True,https://www.ivory.co.il/catalog.php?id=89652,Cooling,cpu-coolers,CPU Coolers
89655,מאוורר למעבד Arctic Freezer 36 A-RGB (Black) - בצבע שחור,CPU Cooler Arctic Freezer 36 A-RGB (Black) - Black color,Arctic,Freezer 36 A-RGB (Black),190,ILS,61.37,50,1.23,True,https://www.ivory.co.il/catalog.php?id=89655,Cooling,cpu-coolers,CPU Coolers
89658,מאוורר למעבד Arctic Freezer 36 A-RGB (White) - בצבע לבן,CPU Cooler Arctic Freezer 36 A-RGB (White) - White color,Arctic,Freezer 36 A-RGB (White),190,ILS,61.37,50,1.23,True,https://www.ivory.co.il/catalog.php?id=89658,Cooling,cpu-coolers,CPU Coolers
87645,מאוורר למעבד Thermaltake TOUGHAIR 710 Black,Thermaltake TOUGHAIR 710 Black CPU Cooler,Thermaltake,TOUGHAIR 710,445,ILS,143.74,80,1.8,True,https://www.ivory.co.il/catalog.php?id=87645,Cooling,cpu-coolers,CPU Coolers
95115,מאוורר למעבד Jonsbo CR-1000 V2 PRO ARGB Black,Jonsbo CR-1000 V2 PRO ARGB Black CPU Cooler,Jonsbo,CR-1000 V2 PRO ARGB,159,ILS,51.36,30,1.71,True,https://www.ivory.co.il/catalog.php?id=95115,Cooling,cpu-coolers,CPU Coolers
112285,מאוורר למעבד Noctua NH-D15 G2,Noctua NH-D15 G2 CPU Cooler,Noctua,NH-D15 G2,590,ILS,190.57,140,1.36,True,https://www.ivory.co.il/catalog.php?id=112285,Cooling,cpu-coolers,CPU Coolers
112287,מאוורר למעבד Noctua NH-D15 G2 HBC - מותאם במיוחד למעבדי Intel,Noctua NH-D15 G2 HBC CPU Cooler - specifically adapted for Intel processors,Noctua,NH-D15 G2 HBC,585,ILS,188.96,150,1.26,True,https://www.ivory.co.il/catalog.php?id=112287,Cooling,cpu-coolers,CPU Coolers
112289,מאוורר למעבד Noctua NH-D15 G2 LBC - מותאם במיוחד למעבדי AMD AM5,Noctua NH-D15 G2 LBC CPU Cooler - specifically adapted for AMD AM5 processors,Noctua,NH-D15 G2 LBC,585,ILS,188.96,150,1.26,True,https://www.ivory.co.il/catalog.php?id=112289,Cooling,cpu-coolers,CPU Coolers
112679,מאוורר למעבד Be Quiet! Dark Rock Pro 5 BK036,Be Quiet! Dark Rock Pro 5 CPU Cooler,Be Quiet!,BK036,469,ILS,151.49,100,1.51,True,https://www.ivory.co.il/catalog.php?id=112679,Cooling,cpu-coolers,CPU Coolers
116007,מאוורר למעבד Thermaltake ASTRIA 600 ARGB Lighting הכולל 2 מאווררים בצבע לבן,Thermaltake ASTRIA 600 ARGB Lighting CPU Cooler with 2 White Fans,Thermaltake,,380,ILS,122.74,45,2.73,True,https://www.ivory.co.il/catalog.php?id=116007,Cooling,cpu-coolers,CPU Coolers
109936,מאוורר למעבד Ivory Gaming K100 בצבע לבן,Ivory Gaming K100 CPU Cooler in White,Ivory Gaming,K100,135,ILS,43.61,35,1.25,True,https://www.ivory.co.il/catalog.php?id=109936,Cooling,cpu-coolers,CPU Coolers
116615,מאוורר למעבד Jonsbo CR-1000 V2 PRO ARGB White,Jonsbo CR-1000 V2 PRO ARGB White CPU Cooler,Jonsbo,CR-1000 V2 PRO ARGB White,159,ILS,51.36,25,2.05,True,https://www.ivory.co.il/catalog.php?id=116615,Cooling,cpu-coolers,CPU Coolers
126576,מאוורר למעבד Corsair A115 Twin Tower,Corsair A115 Twin Tower CPU Cooler,Corsair,A115,380,ILS,122.74,110,1.12,True,https://www.ivory.co.il/catalog.php?id=126576,Cooling,cpu-coolers,CPU Coolers
127155,מאוורר למעבד Be Quiet! Dark Rock Elite BK037 ARGB,Be Quiet! Dark Rock Elite BK037 ARGB CPU Cooler,Be Quiet!,BK037,515,ILS,166.34,130,1.28,True,https://www.ivory.co.il/catalog.php?id=127155,Cooling,cpu-coolers,CPU Coolers
118373,מאוורר למעבד Ivory Gaming X150 RGB - צבע שחור,Ivory Gaming X150 RGB CPU Cooler - Black,Ivory Gaming,X150,135,ILS,43.61,20,2.18,True,https://www.ivory.co.il/catalog.php?id=118373,Cooling,cpu-coolers,CPU Coolers
134943,מאוורר למעבד THERMALRIGHT Peerless Assassin 120 SE הכולל 2 מאווררים - צבע כסוף ושחור,THERMALRIGHT Peerless Assassin 120 SE CPU Cooler with 2 Fans - Silver and Black,THERMALRIGHT,Peerless Assassin 120 SE,245,ILS,79.14,35,2.26,True,https://www.ivory.co.il/catalog.php?id=134943,Cooling,cpu-coolers,CPU Coolers
134946,מאוורר למעבד THERMALRIGHT Peerless Assassin 120 SE ARGB הכולל 2 מאווררים - צבע שחור,THERMALRIGHT Peerless Assassin 120 SE ARGB CPU Cooler with 2 Fans - Black,THERMALRIGHT,Peerless Assassin 120 SE ARGB,265,ILS,85.59,40,2.14,True,https://www.ivory.co.il/catalog.php?id=134946,Cooling,cpu-coolers,CPU Coolers
134952,מאוורר למעבד THERMALRIGHT Phantom Spirit 120 EVO ARGB הכולל 2 מאווררים - צבע שחור,THERMALRIGHT Phantom Spirit 120 EVO ARGB CPU Cooler with 2 Fans - Black,THERMALRIGHT,Phantom Spirit 120 EVO ARGB,315,ILS,101.75,50,2.03,True,https://www.ivory.co.il/catalog.php?id=134952,Cooling,cpu-coolers,CPU Coolers
133797,מאוורר למעבד Jonsbo CR-1000MAX ARGB White - צבע לבן,Jonsbo CR-1000MAX ARGB White CPU Cooler,Jonsbo,CR-1000MAX ARGB White,135,ILS,43.61,40,1.09,True,https://www.ivory.co.il/catalog.php?id=133797,Cooling,cpu-coolers,CPU Coolers
143798,מאוורר למעבד Be Quiet! PURE ROCK 3 Black BK039,Be Quiet! PURE ROCK 3 Black CPU Cooler,Be Quiet!,PURE ROCK 3 Black BK039,210,ILS,67.83,45,1.51,True,https://www.ivory.co.il/catalog.php?id=143798,Cooling,cpu-coolers,CPU Coolers
143804,מאוורר למעבד Be Quiet! PURE ROCK 3 LX BK040 ARGB,Be Quiet! PURE ROCK 3 LX ARGB CPU Cooler,Be Quiet!,PURE ROCK 3 LX BK040 ARGB,269,ILS,86.89,55,1.58,True,https://www.ivory.co.il/catalog.php?id=143804,Cooling,cpu-coolers,CPU Coolers
143810,מאוורר למעבד Be Quiet! PURE ROCK PRO 3 BK041,Be Quiet! PURE ROCK PRO 3 CPU Cooler,Be Quiet!,PURE ROCK PRO 3 BK041,289,ILS,93.35,60,1.56,True,https://www.ivory.co.il/catalog.php?id=143810,Cooling,cpu-coolers,CPU Coolers
143813,מאוורר למעבד Be Quiet! PURE ROCK PRO 3 Black BK042,Be Quiet! PURE ROCK PRO 3 Black CPU Cooler,Be Quiet!,PURE ROCK PRO 3 Black BK042,335,ILS,108.2,65,1.66,True,https://www.ivory.co.il/catalog.php?id=143813,Cooling,cpu-coolers,CPU Coolers
143819,מאוורר למעבד Be Quiet! PURE ROCK PRO 3 LX BK043,Be Quiet! PURE ROCK PRO 3 LX CPU Cooler,Be Quiet!,BK043,385,ILS,124.36,75,1.66,True,https://www.ivory.co.il/catalog.php?id=143819,Cooling,cpu-coolers,CPU Coolers
141866,מאוורר למעבד THERMALRIGHT Peerless Assassin 120 SE V3 הכולל 2 מאווררים - צבע כסוף ושחור,THERMALRIGHT Peerless Assassin 120 SE V3 CPU Cooler with 2 fans - Silver and Black,THERMALRIGHT,,255,ILS,82.37,35,2.35,True,https://www.ivory.co.il/catalog.php?id=141866,Cooling,cpu-coolers,CPU Coolers
141869,מאוורר למעבד THERMALRIGHT Peerless Assassin 120 SE BLACK הכולל 2 מאווררים - צבע שחור,THERMALRIGHT Peerless Assassin 120 SE BLACK CPU Cooler with 2 fans - Black,THERMALRIGHT,,285,ILS,92.06,35,2.63,True,https://www.ivory.co.il/catalog.php?id=141869,Cooling,cpu-coolers,CPU Coolers
